Latitude,Longitude
41.89574171564393,-87.63137457343022
41.771491639089966,-87.57262875479753
41.763715627737724,-87.67457225491543
41.745344531372524,-87.66588857018355
41.81890818342799,-87.7028347090224
41.944505513697216,-87.65447152020484
41.68406370423672,-87.61841780151612
41.913352004540414,-87.67645628313794
41.90328062349648,-87.67740808517243
41.87283648977496,-87.68961934726269
41.954919586331975,-87.65629478998679
41.88308925708692,-87.70603061760391
41.86467875614939,-87.64666361340024
41.87527999338639,-87.686400347875
41.79922346582077,-87.64636529683031
41.890938034201234,-87.6298221969896
41.85364114899659,-87.6956517469758
41.953682301616745,-87.76961191823774
41.72845888506229,-87.65327064862375
41.8805677644776,-87.73071724706858
41.79006703435215,-87.64611470853941
41.789645030882916,-87.62542678476146
41.77556752778078,-87.74203232011021
41.769185453549085,-87.56999833378714
41.926983182963355,-87.65951170414938
41.73570754329777,-87.64375610431226
41.89403161447664,-87.76806891965643
41.89513061698893,-87.7448387864781
41.879577272279455,-87.73179879640271
41.967696702684435,-87.68143969744162
41.9498037316636,-87.6726707617874
41.7718730412546,-87.69721378435554
41.94569218260193,-87.65050371500392
41.88181686214189,-87.70269402427905
41.926983182963355,-87.65951170414938
41.90970345526366,-87.77412836953346
41.938108608738595,-87.80654378650274
41.72215527624686,-87.53906745338662
41.9020637734015,-87.65408008173206
41.7985694603709,-87.7001845154708
41.95790188341791,-87.6547889254125
41.89489915404047,-87.76981693809849
41.681538816197666,-87.64217855336015
41.89490439892235,-87.62062938864942
42.00249412221188,-87.67249754165539
41.693319864530636,-87.62856002798112
41.727598977358184,-87.5880750753052
41.851303995301755,-87.73352460676134
41.862336042729844,-87.72519829647263
41.875309310884894,-87.71361190181409
41.772813827490694,-87.66145033133776
41.95524314607036,-87.67608510999361
41.77083570939301,-87.58515902582523
41.857412793305784,-87.65418571149269
41.79356398567209,-87.66107964595383
41.93266127610272,-87.7244131189742
41.90409199431855,-87.63130515378997
41.77803942015046,-87.68590475234319
41.86358604854829,-87.73380998332563
41.76921816507696,-87.67556803470602
41.69988016081146,-87.5633337842436
41.9787026658843,-87.71498257400332
41.881850079907395,-87.64721790313423
41.968295823836094,-87.71279603739906
41.84683533724424,-87.6475371131598
41.856118813737965,-87.7369521241038
41.91217994422512,-87.74578805576613
41.788441992171755,-87.6488015334237
41.741994446305945,-87.56744773383211
41.77425379336664,-87.60719619391173
41.720540155270136,-87.56673185640685
41.85450600511882,-87.66107686281677
42.01485986445835,-87.66782494751448
41.9195879662999,-87.68001157092186
42.01707293472484,-87.66426543130119
41.83826862548705,-87.63764334429202
41.80871153301197,-87.6125072680147
42.01124364551842,-87.7089603929874
41.81554892641692,-87.68698714252184
41.9318518904475,-87.64068092566943
41.87917375543681,-87.76242008081825
41.942815910576094,-87.64037113491563
41.88046554995244,-87.64422892895654
41.90828761797398,-87.71629813624499
41.79041372520859,-87.69478265950964
41.87806224040903,-87.7275828851489
41.87669361515565,-87.76034917055736
42.021260773780355,-87.67045211143689
41.800234140958175,-87.58752377723171
41.97889653100515,-87.90646388837229
41.92720573573167,-87.71720728160844
41.91159098007406,-87.650250078342
41.89676049470493,-87.62834784958936
41.81316071675205,-87.63213026391995
41.74475307412222,-87.60121866723671
41.805839355084835,-87.7199633457329
41.68407974996923,-87.6205592608586
41.95755007036863,-87.68996606213143
41.97466484851864,-87.7641128980389
41.88635278090308,-87.77471031181027
41.81337065738002,-87.70894168074065
41.90752277380421,-87.69584686174754
41.79282342274926,-87.67440997394553
41.715867958173895,-87.56447254492156
41.87501812169698,-87.7502372943204
41.88561121832528,-87.69655683936587
41.773569911561516,-87.60105602306895
41.86712255725449,-87.64141313716858
41.961830722477096,-87.7371843782026
41.74378564668844,-87.60487930665984
41.86569197814296,-87.76533755090975
41.80096201192434,-87.68436473807135
41.77718139335084,-87.68900033490561
41.79379709309591,-87.64529375999753
41.76204810274769,-87.67331376890591
41.80622583550313,-87.60998596722614
41.736428992291394,-87.5857819951642
41.90892670914963,-87.62896344366524
41.87702853869659,-87.68648185493473
41.87782799747577,-87.68129999868881
41.749058714413515,-87.65020587261395
41.871032372658185,-87.68794852500601
41.97843686706786,-87.76496564288769
41.727979384081145,-87.54996028011789
41.859948273072405,-87.70777660853666
41.727402097488145,-87.60574214288992
41.691166127287765,-87.6044517813785
41.77335104922918,-87.57576686427818
41.73354425730218,-87.55148638160377
41.72783869043763,-87.55106100782018
41.957443960535315,-87.65068342639981
41.80078221880552,-87.61627836591965
41.97631143448058,-87.90497700178376
41.78297812150018,-87.78253462090171
41.90233101172179,-87.74047482999676
41.89498874136687,-87.76184584724471
41.80798199918434,-87.70411560708955
41.94898097459516,-87.73219073771745
41.955425715781324,-87.75706731853514
41.882747303046784,-87.75867562587531
41.9493618512079,-87.69103726701587
41.92814216895889,-87.75861015731007
41.96872160384747,-87.6884747205298
41.89455291567763,-87.71277212453695
41.75127004813308,-87.61238435315727
41.81645821961047,-87.62124302325002
41.67082336258312,-87.65156805684266
41.897052839273975,-87.62992772245856
41.92441116049722,-87.72371255072434
41.92870785904595,-87.68792240820376
41.898811350949124,-87.74819900094118
41.898680006397306,-87.63710557048903
41.792190731194694,-87.72695824504626
41.79149311168838,-87.66314015196276
41.72879649426214,-87.6044881611105
41.780432832209414,-87.59411446095757
41.801216152071895,-87.65519755435517
41.89486279660923,-87.62410444515922
41.99512754365356,-87.7859513160767
42.02130838123591,-87.67204514588961
41.765796140367996,-87.57370773284778
41.7466700085163,-87.65883538353356
41.79043038593925,-87.67011479347067
41.94828734047684,-87.64484438827981
41.931321807349896,-87.66609211619586
41.7679225148738,-87.5711533312286
41.70446036434765,-87.56537384118022
41.76671276986718,-87.61422390503151
41.76165288400895,-87.58341105694895
41.75526907360405,-87.58290264859936
41.94813002698995,-87.64332422087988
41.9203111554935,-87.72679765478198
41.74945227577489,-87.55299742844284
41.92977635155961,-87.77727891447739
41.75748058368133,-87.65013855615159
41.78446860588522,-87.61558384502554
41.88443159032922,-87.7651569129182
41.96602145311649,-87.75932513788554
41.97253155643052,-87.76279699569731
41.92982252067412,-87.68460372352573
41.77769099093291,-87.69228385462691
41.97762598331157,-87.68739927232149
41.911276213220745,-87.77138127182764
41.96806728567356,-87.70860631337625
41.82832458670388,-87.6089777340154
41.91955400762018,-87.72892860303351
41.91516977463396,-87.76403564254267
41.776861511270894,-87.67613152298385
41.73639459413229,-87.61436436814677
41.74140494662895,-87.55892822195922
42.01747588330414,-87.67750179124829
41.876798251660816,-87.62779618976639
41.92013165430874,-87.71018744182155
41.702614469539334,-87.66713262406554
41.88348007632849,-87.62773002753053
41.83815893814095,-87.64586096681714
41.68723849221688,-87.62366561723286
41.71253731812071,-87.62348263368354
41.77814590001247,-87.67041002984391
41.88211950316014,-87.72626296369724
41.75363440068256,-87.62320223927955
41.88657641254842,-87.76325760484762
41.89492381669746,-87.76813451141719
41.75807403865972,-87.56018290152804
41.78576284000368,-87.73835994262069
41.73609071566761,-87.55955630128385
41.894589703378344,-87.71399485215848
41.97665321544024,-87.90098446311458
41.87790677217608,-87.68649503021476
41.74930615377417,-87.60255582693857
41.894679285516375,-87.67773116943441
41.784742943785346,-87.64196959528785
41.911044460004945,-87.6315228852188
41.754311125152746,-87.635109394129
41.94699263120993,-87.73242262209433
41.86032128861999,-87.65923921237112
41.79304131188822,-87.67412170716696
41.93938901585252,-87.78289978450796
41.91228919257634,-87.68064811980283
41.87739729720862,-87.64237084679223
41.76646456083701,-87.60574814989612
41.953306732118904,-87.76634699913994
41.783272500625046,-87.6605418444606
41.87246041056219,-87.7269087918311
41.88579875396417,-87.63082973818499
41.694466767071056,-87.62718176518665
41.69081157861343,-87.62856543991228
41.69272472545141,-87.60442320143096
41.78567879618629,-87.73855872160215
41.88550474590183,-87.62808233389251
41.87175696531509,-87.65186396564953
41.79331261140954,-87.68417420609904
41.92568731434173,-87.6409607437686
41.75554706804356,-87.57011231968808
41.95609807223819,-87.70427103870871
41.902600769498584,-87.72179317382424
41.89810972170285,-87.76089973947995
41.894902839406676,-87.76944961108342
41.766834188394796,-87.6130165605027
41.91102835199765,-87.64839710321763
41.76688491478569,-87.6904926457696
41.901610564872435,-87.68195438612418
41.766834188394796,-87.6130165605027
41.88117956442401,-87.62759376347708
41.72176181809673,-87.57548668137505
41.78026481839557,-87.60302936612261
41.924737632147156,-87.71497111700948
41.76173460211958,-87.60897942608611
41.75960993339975,-87.64412701661598
41.7237499425274,-87.65285874670198
41.67820842727215,-87.62036781057773
41.702767190191715,-87.60500922986772
41.828669883805574,-87.61458029439214
41.69210391475808,-87.63980273623294
41.92870785904595,-87.68792240820376
41.79458895358856,-87.63192933992363
41.92131365608291,-87.69259734591971
41.77332885502986,-87.72068744185161
41.97660799686772,-87.65972435660903
41.93550880311417,-87.65380983515492
41.789432541010996,-87.61770661670941
41.79149441054011,-87.65587575645034
41.7913436966415,-87.58010946978932
41.79828561607851,-87.6669825163464
41.810564946613454,-87.6753212816967
41.825879769918295,-87.60772481762336
41.905354300902964,-87.72044809548849
41.678293494186065,-87.6698617393758
41.81627475164149,-87.68478978383402
41.948486311117456,-87.64966885027886
41.930411076008724,-87.69413064964334
41.88939742027822,-87.62651538068957
41.75248371380312,-87.57248675202976
41.79981708521237,-87.62082582159712
41.89757685755987,-87.7736060754508
41.88194511849335,-87.74549226155902
41.73622086027928,-87.62929660900507
41.79187657422192,-87.65739355781983
41.88048935484668,-87.754417837611
41.90698785862087,-87.68851226448515
41.74084351364716,-87.6889020482737
42.01928949718672,-87.67505429659552
41.77226936221028,-87.64595645323112
41.83070616042486,-87.6102131099601
41.89676049470493,-87.62834784958936
41.69864367641597,-87.61216320169606
41.91279469988354,-87.72627731388825
41.70112042530444,-87.61588895945108
41.94197719035508,-87.69993292528264
41.750863241656994,-87.62596665749564
41.85900142837765,-87.72877229836982
41.89657346293035,-87.62783200925517
41.906826349709775,-87.77052393227187
42.01165504736493,-87.66694580415731
41.77814353523356,-87.63797826058277
41.87959753896782,-87.74632163266244
41.88550474590183,-87.62808233389251
41.79685066071405,-87.7906343693329
41.90873173290913,-87.63478109878598
41.79097732734592,-87.65707664243624
41.76210776275789,-87.63106996128744
41.78001215553795,-87.67377120589234
41.90735134509491,-87.68241034188443
41.77677729209501,-87.63759340486553
41.88460338101817,-87.62431340400715
41.67206605597559,-87.64917578809904
41.76966973509923,-87.59539642972196
41.679090516416785,-87.61966987495833
41.97130828894808,-87.77690680606499
41.72929063410558,-87.55109101781949
41.87913565293175,-87.7619320383063
41.88223693956768,-87.75704606109491
41.6572123984346,-87.60562884396512
41.89657346293035,-87.62783200925517
41.72199189054193,-87.61471542578013
41.88065808754998,-87.6424752588028
41.89303677704998,-87.70999544608439
41.878740319327974,-87.76466387099683
41.79171915343885,-87.58591365543852
41.78166568460198,-87.74103034790168
41.91734761703813,-87.72063831487456
41.72570172328929,-87.59259916963688
41.83131564032713,-87.6168219907245
41.897787833322774,-87.71165724023903
41.94126191582665,-87.75908045392964
41.81455983752059,-87.61386134263482
41.6993712467424,-87.65642973345908
41.91757925420559,-87.78663289066505
41.92721578703641,-87.6346088801044
41.76631805479282,-87.68436209701962
41.79892188539364,-87.70139130642573
41.88232967121374,-87.62451848029404
41.836990165846466,-87.7098680770323
41.784496510644715,-87.65355878696717
41.95009920674316,-87.64450139383294
41.886316212002,-87.62083502428028
41.73617060975663,-87.73468501531045
41.76789683782661,-87.61838589080278
41.75100424598499,-87.62792206948117
41.893866628485036,-87.61527118321044
41.93704495989568,-87.75217185192366
41.981532270830975,-87.82153398768317
41.70496739184816,-87.62241966765919
41.75057732189664,-87.66815045564894
41.883915577052825,-87.62804105405483
41.897765295429984,-87.62395846424397
41.925599100777895,-87.76373347378559
41.89488676657457,-87.74652323322832
41.981149045665155,-87.7912532168026
41.91841473910311,-87.698839568328
41.86605572679899,-87.72026554425032
41.9799298426914,-87.66843152740093
41.77642018973947,-87.61567725844272
41.75349184216919,-87.64030405281599
41.855995956094034,-87.6254223444393
41.88342488154579,-87.71122728908647
41.773558470158534,-87.59711886878561
41.90960009332906,-87.73933482789793
41.691252779156194,-87.64935329673973
41.744242429643506,-87.70052066432292
41.81548914594275,-87.63911883591106
41.897126412124976,-87.75090307096826
41.84927080629783,-87.6963741640159
41.931125102348524,-87.7102017277609
41.750852895864284,-87.63685096273855
41.79224599832606,-87.72911396494167
41.896026522392845,-87.62413197261328
41.78729148466362,-87.62337361033445
41.9628314674626,-87.67618729297395
41.73093531541267,-87.65577239948148
41.884385882851824,-87.6259793753185
41.95326362397748,-87.751153256117
41.86627220751114,-87.666526641477
41.952764069012865,-87.78917407459525
41.90836678851111,-87.68874819995696
41.86179837051586,-87.72368357752572
41.89219370480106,-87.74365739845129
41.8518900199441,-87.68871725420173
41.89093983245188,-87.63056406431953
41.779027958999244,-87.60575280474998
42.01502909231853,-87.68250207946328
41.787032697281695,-87.70322046390494
41.73616995448362,-87.62503241368694
41.813337276903084,-87.63363232935991
41.880936026363806,-87.76306538040791
41.864531443755,-87.71900986998683
41.900608511614905,-87.74759854368152
41.764336372390034,-87.69409926333346
41.87071247413945,-87.66182863808187
41.914818455842635,-87.73488121416426
41.87981073589548,-87.73079045720007
41.977031348948636,-87.78979868507767
41.89209518854657,-87.61154479607981
41.95723283337355,-87.76728280128526
41.879681363538154,-87.62450001165249
41.879681363538154,-87.62450001165249
41.72501283962979,-87.65946490339635
41.90024056132544,-87.6618352555921
41.95723283337355,-87.76728280128526
41.7546443643499,-87.74138513251502
41.72155989176298,-87.55229835135425
41.720797228031145,-87.6575382523574
41.708032938924646,-87.53272613573165
41.780150890448326,-87.7263200761022
41.78940358509698,-87.657327865181
41.721595137791226,-87.53664575681275
41.76491080462773,-87.56356106166136
41.749426544423365,-87.7156706650064
41.9177965541828,-87.68107700507683
41.89435666456636,-87.75946408778125
41.920345744568074,-87.63575675810404
41.941683293656304,-87.72785956388287
41.90371594745812,-87.63129090612556
41.7785568065211,-87.68713875531894
41.88066594183905,-87.62707430221096
41.797791392647476,-87.60112141027899
41.8808803829527,-87.75522952360252
41.74005685490195,-87.68858380837558
41.894795986999235,-87.62439534568598
41.88193172926229,-87.62763322499843
41.87281744298476,-87.7120718389162
41.84003412276331,-87.64188852488151
41.85623513423703,-87.72098703979324
41.9682313909406,-87.71867275149997
41.74312019627148,-87.59222678184379
41.74312019627148,-87.59222678184379
41.9018000348446,-87.71881806414702
41.778663529089535,-87.67739999503118
41.91923030230755,-87.63644865802584
41.935110283922135,-87.691867554496
41.91538672041232,-87.71421634381186
41.882290682642186,-87.7689729593753
41.79222081853195,-87.6437447796064
41.77769099093291,-87.69228385462691
41.79863198834096,-87.75743631033761
41.955550538671865,-87.65300874706874
41.704001241816236,-87.62328356778616
41.798254225765454,-87.6864568130444
41.88651549056929,-87.71591274657939
41.87768207205051,-87.68412154221825
41.83461396983712,-87.72321873734684
41.742580851823234,-87.69040533880485
41.89365180279261,-87.6342696376489
41.73982852233313,-87.68799617406252
41.963638116465745,-87.83799160622144
41.72092448448413,-87.59610825210792
41.93450667432521,-87.73826582729896
41.796708656212424,-87.60520446025538
41.90221772244212,-87.73135859102922
41.87697021009281,-87.72605833686954
41.68337446002882,-87.61307688914115
41.88449767601881,-87.74557168954657
41.911337255285524,-87.74682079823474
41.78035122356376,-87.61543177721546
41.856008044217674,-87.72472966595576
41.9256577157102,-87.64883962121307
41.80068029762961,-87.66490754559703
41.85787372415074,-87.6546323451241
41.773328728917186,-87.6678751097464
41.690026306365496,-87.6082101111301
41.91891460135978,-87.7054042971499
41.95300482671568,-87.78670891806844
41.967669495431885,-87.77747900987865
41.95306603796167,-87.78343650147545
41.74256254540241,-87.69154876575666
41.73971109459215,-87.54551609358163
41.9256577157102,-87.64883962121307
41.8643815216953,-87.71307131209123
41.85297826281881,-87.63094674195695
41.690641268456034,-87.62496825021574
42.0064981952173,-87.6831225454437
41.879393098450834,-87.74230994648497
41.91074048194554,-87.66757398075781
41.866004473266365,-87.62724303517867
41.85757140779365,-87.71531758124088
41.740808557158765,-87.69099096034311
41.88348007632849,-87.62773002753053
41.96877646463848,-87.65466985274689
41.74528594429367,-87.65587804445374
41.76056274604531,-87.6576159928102
41.910180136858315,-87.75676172809493
41.760270989571616,-87.55918524140489
41.8980698165264,-87.6239440746897
41.876716288882314,-87.74529049224202
41.76441619468142,-87.68338058480103
41.906874219371055,-87.7265758658384
41.828121926054095,-87.69658752383096
42.01874271604638,-87.67589162905735
41.903218952626965,-87.66859251911342
41.90983082643343,-87.64822254194681
41.886340986664386,-87.75513989989715
41.743801765152234,-87.6039593832916
41.85194864021387,-87.61884910594445
41.70898334807054,-87.68184805845891
41.763995539170324,-87.68082267138391
41.98894931339028,-87.69341660582334
41.763053774437424,-87.6282556108799
41.9750452127927,-87.89955741455996
41.861072311448325,-87.69559994466864
41.9123267717134,-87.6484640481627
41.951250331731785,-87.80706422001758
41.76439219527009,-87.72252090306092
41.88911713360807,-87.72208706214768
41.83641734023409,-87.72691891087219
41.85888412145011,-87.71345848922238
41.743540927162,-87.624548336533
41.76407948464956,-87.59239250002906
41.9192626826906,-87.71289653513377
41.91507211102212,-87.6349801704344
41.921636501382515,-87.6687688366152
41.85413974121474,-87.72121625201012
41.72152295298669,-87.64709463122695
41.838616063712635,-87.71111834933296
41.88729855330047,-87.64971199435251
41.76407948464956,-87.59239250002906
41.91933613731668,-87.78790759125265
41.79068997441334,-87.66707585598053
41.88729855330047,-87.64971199435251
41.861811588358044,-87.62953217274288
41.87319315324678,-87.74753315102025
41.831469922208115,-87.6484093292626
41.79663233732608,-87.59796237602198
41.805607358502755,-87.6102606757066
41.90964147606759,-87.75333525558348
41.76300584136935,-87.7188283220984
41.86947120500485,-87.62602634073205
41.76437115001702,-87.69640817414313
41.73140741635131,-87.65578575624707
41.72610081702229,-87.64348518514677
41.80521160750654,-87.67353848827193
41.812584466150305,-87.70920242447563
41.867143148345015,-87.6393679750852
41.78515048531855,-87.67299254474388
41.91050790010534,-87.68204762814817
41.78209246683044,-87.60778606023146
41.96821611064172,-87.72043425387814
41.86752542918532,-87.62734745369652
41.82869669750897,-87.62064509397315
41.89532240161106,-87.66363143409
41.89942598074308,-87.72391351811262
41.906126454940484,-87.77050069074441
